Date,Longitude,Latitude,Depth,Rms,Type,Magnitude,Location,EventID
"2023-03-13T17:05:39",36.383,37.736,7,0.25,"ML",1.6,"Andırın (Kahramanmaraş)",562424
"2023-03-13T17:01:50",38.683,38.188,7.02,0.34,"ML",2.5,"Pütürge (Malatya)",562419
"2023-03-13T16:56:36",38.674,38.194,7,0.36,"ML",1.3,"Pütürge (Malatya)",562416
"2023-03-13T16:49:57",37.346,38.275,7.02,0.65,"ML",1.9,"Elbistan (Kahramanmaraş)",562415
"2023-03-13T16:45:31",37.214,37.513,7,0.21,"ML",1,"Pazarcık (Kahramanmaraş)",562418
"2023-03-13T16:44:04",36.427,36.612,7.11,0.09,"ML",1.7,"Kırıkhan (Hatay)",562436
"2023-03-13T16:41:17",36.346,37.942,7.16,0.37,"ML",1.9,"Göksun (Kahramanmaraş)",562435
"2023-03-13T16:34:19",38.471,38.001,7.06,0.24,"ML",1.4,"Sincik (Adıyaman)",562437
"2023-03-13T16:28:30",37.121,37.422,8.26,0.09,"ML",1.6,"Dulkadiroğlu (Kahramanmaraş)",562432
"2023-03-13T16:18:16",38.621,38.179,6.98,0.21,"ML",2.1,"Pütürge (Malatya)",562430
"2023-03-13T16:17:07",38.52,38.157,6.78,0.33,"ML",1.8,"Battalgazi (Malatya)",562431
"2023-03-13T16:11:14",38.12,38.234,7.05,0.97,"ML",1.8,"Yeşilyurt (Malatya)",562417
"2023-03-13T16:10:55",42.567,40.958,6.42,0.2,"ML",1.6,"Göle (Ardahan)",562423
"2023-03-13T16:05:53",38.688,38.199,9.12,0.16,"ML",2.1,"Pütürge (Malatya)",562422
"2023-03-13T16:03:27",38.706,38.192,6.22,0.24,"ML",1.5,"Pütürge (Malatya)",562427
"2023-03-13T16:02:43",38.683,38.189,7.17,0.27,"ML",1.6,"Pütürge (Malatya)",562426
"2023-03-13T16:00:42",38.681,38.16,6.99,0.36,"ML",1.4,"Pütürge (Malatya)",562425
"2023-03-13T15:56:58",38.679,38.193,6.17,0.21,"MW",3.6,"Pütürge (Malatya)",562413
"2023-03-13T15:50:11",38.36,38.071,7.15,0.34,"ML",1.9,"Çelikhan (Adıyaman)",562414
"2023-03-13T15:42:12",36.917,37.192,7,0.56,"ML",2,"Nurdağı (Gaziantep)",562410
"2023-03-13T15:32:04",37.227,38.083,7,0.49,"ML",1.6,"Ekinözü (Kahramanmaraş)",562411
"2023-03-13T15:30:20",37.08,37.374,7,0.65,"ML",1.7,"Dulkadiroğlu (Kahramanmaraş)",562412
"2023-03-13T15:27:37",36.367,37.986,7,0.46,"ML",1.8,"Göksun (Kahramanmaraş)",562406
"2023-03-13T15:25:26",36.774,38.094,7.02,0.5,"ML",1.7,"Afşin (Kahramanmaraş)",562409
"2023-03-13T15:20:35",36.903,37.474,8.14,0.33,"ML",1.6,"Dulkadiroğlu (Kahramanmaraş)",562405
"2023-03-13T15:18:28",36.601,38.106,7,0.55,"ML",2.2,"Göksun (Kahramanmaraş)",562408
"2023-03-13T15:18:02",36.271,36.407,7,0.1,"ML",2,"Kırıkhan (Hatay)",562407
"2023-03-13T15:12:22",37.052,37.358,7.36,0.28,"ML",1.3,"Dulkadiroğlu (Kahramanmaraş)",562404
"2023-03-13T15:06:20",36.24,36.406,7,0.37,"ML",3.7,"Antakya (Hatay)",562398
"2023-03-13T14:57:25",38.473,38.069,7.01,0.58,"ML",1.4,"Sincik (Adıyaman)",562403
"2023-03-13T14:55:46",38.105,38.17,7,0.3,"ML",1.5,"Yeşilyurt (Malatya)",562402
"2023-03-13T14:54:01",36.986,38.124,7,0.8,"ML",2.4,"Göksun (Kahramanmaraş)",562401
"2023-03-13T14:48:56",37.11,37.209,7,0.47,"ML",1.2,"Şehitkamil (Gaziantep)",562400
"2023-03-13T14:46:16",36.917,37.453,7.92,0.55,"ML",1.8,"Dulkadiroğlu (Kahramanmaraş)",562399
"2023-03-13T14:37:00",37.725,38.064,9.54,0.31,"ML",1.8,"Doğanşehir (Malatya)",562394
"2023-03-13T14:32:25",37.532,38.043,7,0.21,"ML",1.6,"Elbistan (Kahramanmaraş)",562397
"2023-03-13T14:32:01",37.822,38.127,7,0.14,"ML",1.4,"Doğanşehir (Malatya)",562395
"2023-03-13T14:18:29",37.123,37.51,8.97,0.17,"ML",2.6,"Dulkadiroğlu (Kahramanmaraş)",562396
"2023-03-13T14:15:39",37.548,38.429,7,0.83,"ML",3.1,"Darende (Malatya)",562383
"2023-03-13T14:13:06",39.497,38.529,7.04,0.27,"ML",1.2,"Merkez (Elazığ)",562390
"2023-03-13T14:06:52",36.508,36.917,7,0.89,"ML",2.3,"İslahiye (Gaziantep)",562392
"2023-03-13T14:06:00",38.434,38.091,7,0.32,"ML",1.7,"Çelikhan (Adıyaman)",562389
"2023-03-13T14:04:01",39.501,38.518,6.98,0.27,"ML",1.4,"Hazar Gölü - [02.62 km] Maden (Elazığ)",562387
"2023-03-13T13:55:55",37.129,37.486,15.61,0.72,"ML",1.8,"Dulkadiroğlu (Kahramanmaraş)",562393
"2023-03-13T13:54:54",37.142,38.077,7,0.5,"ML",2.3,"Ekinözü (Kahramanmaraş)",562391
"2023-03-13T13:51:31",36.781,37.326,7.06,0.25,"ML",1.6,"Türkoğlu (Kahramanmaraş)",562388
"2023-03-13T13:46:14",36.581,37.876,6.98,0.38,"ML",2.6,"Onikişubat (Kahramanmaraş)",562386
"2023-03-13T13:40:27",40.122,40.172,7,0.27,"ML",1.6,"Merkez (Bayburt)",562377
"2023-03-13T13:40:06",37.108,37.385,12.3,0.17,"ML",1.1,"Dulkadiroğlu (Kahramanmaraş)",562380
"2023-03-13T13:36:24",38.804,36.911,7.25,0.46,"ML",1.6,"Eyyübiye (Şanlıurfa)",562385
"2023-03-13T13:35:23",37.441,38.428,6.96,0.62,"ML",1.7,"Darende (Malatya)",562382
"2023-03-13T13:31:49",37.975,38.202,7,0.57,"ML",2.3,"Doğanşehir (Malatya)",562379
"2023-03-13T13:29:34",38.841,38.171,7,0.69,"ML",1.7,"Pütürge (Malatya)",562384
"2023-03-13T13:27:24",36.207,37.792,7.01,0.5,"ML",2.2,"Saimbeyli (Adana)",562381
"2023-03-13T13:22:31",37.819,38.306,7.04,0.33,"ML",1.6,"Akçadağ (Malatya)",562378
"2023-03-13T13:21:40",38.492,38.104,6.99,0.24,"ML",1.3,"Sincik (Adıyaman)",562376
"2023-03-13T13:20:48",38.208,38.239,7,0.47,"ML",1.5,"Yeşilyurt (Malatya)",562375
"2023-03-13T13:14:51",37.495,37.992,4.82,0.96,"ML",1.9,"Nurhak (Kahramanmaraş)",562374
"2023-03-13T13:13:40",36.821,37.292,7,0.67,"ML",2.3,"Türkoğlu (Kahramanmaraş)",562372
"2023-03-13T13:11:22",38.561,38.151,7,0.4,"ML",1.2,"Battalgazi (Malatya)",562368
"2023-03-13T13:08:18",37.627,37.99,7,0.55,"ML",1.8,"Doğanşehir (Malatya)",562369
"2023-03-13T13:04:28",36.951,37.227,7,0.06,"ML",1.4,"Nurdağı (Gaziantep)",562373
"2023-03-13T13:01:45",38.205,38.226,7,0.53,"ML",1.5,"Yeşilyurt (Malatya)",562370
"2023-03-13T12:58:21",27.518,40.821,7.02,0.56,"ML",1.9,"Marmara Denizi - [07.28 km] Süleymanpaşa (Tekirdağ)",562371
"2023-03-13T12:47:23",36.814,38.623,8.08,0.58,"ML",2.1,"Gürün (Sivas)",562367
"2023-03-13T12:47:09",35.356,37.501,7.27,0.29,"ML",1.4,"Aladağ (Adana)",562366
"2023-03-13T12:44:29",37.869,37.89,18,0.32,"ML",1.7,"Gölbaşı (Adıyaman)",562364
"2023-03-13T12:39:15",38.168,38.253,7,0.42,"ML",1.9,"Yeşilyurt (Malatya)",562360
"2023-03-13T12:38:01",38.677,38.193,7,0.12,"ML",1.8,"Pütürge (Malatya)",562362
"2023-03-13T12:37:41",38.205,38.181,7,0.96,"ML",1.8,"Yeşilyurt (Malatya)",562363
"2023-03-13T12:35:56",39.357,38.468,8.34,0.33,"ML",1.7,"Hazar Gölü - [03.64 km] Sivrice (Elazığ)",562359
"2023-03-13T12:31:22",37.361,38.173,7,0.75,"ML",1.6,"Elbistan (Kahramanmaraş)",562365
"2023-03-13T12:22:13",36.52,36.907,7,0.51,"ML",3.3,"İslahiye (Gaziantep)",562357
"2023-03-13T12:21:49",37.842,37.873,7,0.46,"ML",1.7,"Gölbaşı (Adıyaman)",562355
"2023-03-13T12:14:50",28.146,37.177,7.02,0.69,"ML",1.8,"Menteşe (Muğla)",562358
"2023-03-13T12:09:53",38.572,38.262,13.15,0.34,"ML",2.1,"Battalgazi (Malatya)",562356
"2023-03-13T11:59:56",38.493,38.12,11.14,0.43,"ML",3,"Sincik (Adıyaman)",562361
"2023-03-13T11:44:10",26.768,36.252,6.06,0.52,"ML",2.6,"Ege Denizi - [78.22 km] Datça (Muğla)",562354
"2023-03-13T11:42:20",29.382,39.613,7,0.64,"ML",1.2,"Tavşanlı (Kütahya)",562349
"2023-03-13T11:36:14",42.626,37.549,10.09,0.2,"ML",2.1,"Merkez (Şırnak)",562350
"2023-03-13T11:35:20",38.689,38.191,7,0.09,"ML",1.3,"Pütürge (Malatya)",562352
"2023-03-13T11:32:35",36.917,38.082,7,0.91,"ML",1.1,"Göksun (Kahramanmaraş)",562353
"2023-03-13T11:31:23",38.358,38.088,11.61,0.19,"ML",1.5,"Çelikhan (Adıyaman)",562351
"2023-03-13T11:23:50",38.694,38.192,9.41,0.29,"ML",2.3,"Pütürge (Malatya)",562348
"2023-03-13T11:19:28",37.79,38.136,7,0.68,"ML",2.3,"Doğanşehir (Malatya)",562347
"2023-03-13T11:14:32",38.687,38.203,7,0.1,"ML",1.5,"Pütürge (Malatya)",562344
"2023-03-13T11:12:52",38.658,38.175,7,0.15,"ML",1.7,"Pütürge (Malatya)",562341
"2023-03-13T11:08:17",43.609,38.924,14.02,0.78,"ML",1.7,"Van Gölü - [02.80 km] Tuşba (Van)",562339
"2023-03-13T11:05:26",38.709,38.189,7,0.16,"ML",1,"Pütürge (Malatya)",562346
"2023-03-13T11:01:31",36.997,37.474,13.39,0.28,"ML",1.2,"Dulkadiroğlu (Kahramanmaraş)",562345
"2023-03-13T10:57:49",37.633,38.001,7.01,0.73,"ML",2.2,"Doğanşehir (Malatya)",562343
"2023-03-13T10:57:01",37.819,37.876,4.96,0.37,"ML",1.8,"Gölbaşı (Adıyaman)",562340
"2023-03-13T10:55:29",36.882,37.343,6.35,0.34,"ML",1.1,"Türkoğlu (Kahramanmaraş)",562337
"2023-03-13T10:42:20",36.284,37.92,7.06,0.47,"ML",2.1,"Göksun (Kahramanmaraş)",562336
"2023-03-13T10:38:25",40.149,39.879,7,0.25,"ML",1.7,"Tercan (Erzincan)",562333
"2023-03-13T10:37:39",38.69,38.179,7.04,0.28,"ML",1.9,"Pütürge (Malatya)",562334
"2023-03-13T10:24:58",36.925,38.057,14.93,0.82,"ML",3,"Göksun (Kahramanmaraş)",562332
"2023-03-13T10:22:05",36.467,38.126,7,0.85,"ML",2.7,"Göksun (Kahramanmaraş)",562329
"2023-03-13T10:16:55",36.486,37.894,7,0.75,"ML",3.3,"Göksun (Kahramanmaraş)",562327
"2023-03-13T10:08:48",41.338,41.574,15.2,0.38,"ML",2.3,"Karadeniz - [17.54 km] Hopa (Artvin)",562326
"2023-03-13T10:04:09",36.537,36.892,9.66,0.59,"ML",2.1,"İslahiye (Gaziantep)",562330
"2023-03-13T10:01:29",38.685,38.211,7,0.29,"ML",1.4,"Pütürge (Malatya)",562328
"2023-03-13T09:54:27",36.456,38.209,6.28,0.61,"ML",2,"Göksun (Kahramanmaraş)",562325
"2023-03-13T09:53:45",36.669,37.892,7,0.43,"ML",1.9,"Onikişubat (Kahramanmaraş)",562324
"2023-03-13T09:50:18",36.419,36.907,7.09,0.66,"ML",1.7,"Dörtyol (Hatay)",562323
"2023-03-13T09:46:01",36.784,37.298,4.78,0.18,"ML",1.6,"Türkoğlu (Kahramanmaraş)",562320
"2023-03-13T09:44:45",38.427,38.086,7,0.09,"ML",1,"Çelikhan (Adıyaman)",562322
"2023-03-13T09:42:13",36.086,37.892,6.12,0.2,"ML",1.4,"Saimbeyli (Adana)",562319
"2023-03-13T09:37:40",36.942,37.153,7,0.32,"ML",1.9,"Nurdağı (Gaziantep)",562317
"2023-03-13T09:35:18",38.218,38.09,7,0.42,"ML",1.1,"Çelikhan (Adıyaman)",562321
"2023-03-13T09:30:46",38.687,38.181,6.04,0.33,"ML",2.8,"Pütürge (Malatya)",562314
"2023-03-13T09:22:03",36.656,37.213,7,0.75,"ML",1,"Bahçe (Osmaniye)",562316
"2023-03-13T09:15:42",37.509,38.006,7.02,0.77,"ML",2.2,"Nurhak (Kahramanmaraş)",562313
"2023-03-13T09:13:04",36.413,37.697,7.66,0.73,"ML",1.4,"Andırın (Kahramanmaraş)",562306
"2023-03-13T09:12:14",38.207,38.259,7,0.48,"ML",0.9,"Yeşilyurt (Malatya)",562309
"2023-03-13T09:09:22",37.84,38.083,9.26,0.22,"ML",1.5,"Doğanşehir (Malatya)",562307
"2023-03-13T09:06:39",38.471,38.081,7,0.09,"ML",1,"Sincik (Adıyaman)",562308
"2023-03-13T08:58:54",37.129,37.396,6.65,0.25,"ML",0.9,"Pazarcık (Kahramanmaraş)",562304
"2023-03-13T08:54:15",37.241,37.547,7.28,0.22,"ML",1.7,"Pazarcık (Kahramanmaraş)",562310
"2023-03-13T08:53:51",38.665,38.173,7,0.95,"ML",1.6,"Pütürge (Malatya)",562311
"2023-03-13T08:46:20",36.657,36.567,7.73,0.36,"ML",1.8,"Afrin, Halep (Suriye) - [08.86 km] Kırıkhan (Hatay)",562305
"2023-03-13T08:44:14",36.504,37.002,6.44,0.77,"ML",2.3,"Merkez (Osmaniye)",562296
"2023-03-13T08:42:56",37.465,37.982,12.86,0.51,"ML",3.1,"Nurhak (Kahramanmaraş)",562294
"2023-03-13T08:32:53",36.999,37.368,15.04,0.12,"ML",1.1,"Türkoğlu (Kahramanmaraş)",562298
"2023-03-13T08:30:27",36.577,37.884,6.99,0.42,"ML",1.8,"Onikişubat (Kahramanmaraş)",562297
"2023-03-13T08:23:07",36.258,37.858,7,0.74,"ML",3,"Saimbeyli (Adana)",562300
"2023-03-13T08:21:21",38.457,37.986,7,0.38,"ML",1.6,"Sincik (Adıyaman)",562301
"2023-03-13T08:19:50",27.954,39.094,7,0.34,"ML",1.6,"Akhisar (Manisa)",562302
"2023-03-13T08:13:08",36.856,37.321,9.14,0.35,"ML",1.9,"Türkoğlu (Kahramanmaraş)",562288
"2023-03-13T08:09:41",36.192,37.866,7,0.72,"ML",2.1,"Saimbeyli (Adana)",562289
"2023-03-13T08:08:50",36.827,37.209,7.33,0.03,"ML",0.8,"Nurdağı (Gaziantep)",562290
"2023-03-13T08:06:37",32.621,38.102,7.02,0.24,"ML",1.3,"Selçuklu (Konya)",562285
"2023-03-13T08:04:06",38.436,38.353,7.26,0.46,"ML",1.2,"Battalgazi (Malatya)",562287
"2023-03-13T08:03:31",38.675,38.194,7,0.19,"ML",1.3,"Pütürge (Malatya)",562286
"2023-03-13T07:59:05",37.827,38.126,7.89,0.15,"ML",1.7,"Doğanşehir (Malatya)",562282
"2023-03-13T07:57:58",38.505,38.087,7,0.22,"ML",1.5,"Sincik (Adıyaman)",562279
"2023-03-13T07:55:29",38.55,38.155,7,0.28,"ML",1.3,"Battalgazi (Malatya)",562278
"2023-03-13T07:53:28",37.642,37.974,10.83,0.48,"ML",2.1,"Doğanşehir (Malatya)",562283
"2023-03-13T07:53:19",38.36,38.275,9.67,0.86,"ML",1.8,"Battalgazi (Malatya)",562281
"2023-03-13T07:49:55",38.515,38.086,9.43,0.78,"ML",2.1,"Sincik (Adıyaman)",562275
"2023-03-13T07:46:30",36.908,37.378,9.59,0.09,"ML",1.5,"Türkoğlu (Kahramanmaraş)",562284
"2023-03-13T07:42:09",38.207,38.221,7,0.54,"ML",0.9,"Yeşilyurt (Malatya)",562273
"2023-03-13T07:38:46",38.672,38.19,7,0.26,"ML",1.4,"Pütürge (Malatya)",562271
"2023-03-13T07:37:45",38.649,38.197,7,0.03,"ML",1.2,"Pütürge (Malatya)",562272
"2023-03-13T07:35:04",37.29,37.554,7,0.24,"ML",1.1,"Pazarcık (Kahramanmaraş)",562268
"2023-03-13T07:31:44",38.684,38.203,10.6,0.34,"ML",2.8,"Pütürge (Malatya)",562266
"2023-03-13T07:29:41",36.891,37.343,6.2,0.15,"ML",0.5,"Türkoğlu (Kahramanmaraş)",562262
"2023-03-13T07:27:56",36.086,36.344,7.07,0.47,"ML",1.9,"Antakya (Hatay)",562261
"2023-03-13T07:25:36",38.674,38.192,7,0.17,"ML",1.5,"Pütürge (Malatya)",562256
"2023-03-13T07:18:27",38.519,38.121,7,0.64,"ML",1.4,"Sincik (Adıyaman)",562257
"2023-03-13T07:14:01",37.951,38.129,7.14,0.83,"ML",1.3,"Doğanşehir (Malatya)",562251
"2023-03-13T07:11:38",36.993,38.099,10.67,0.56,"ML",2.9,"Göksun (Kahramanmaraş)",562243
"2023-03-13T07:10:11",31.068,40.797,7,0.4,"ML",2,"Merkez (Düzce)",562254
"2023-03-13T07:09:33",37.776,38.228,7,0.49,"ML",1.7,"Doğanşehir (Malatya)",562250
"2023-03-13T07:06:54",38.259,38.227,7,0.43,"ML",1.4,"Yeşilyurt (Malatya)",562249
"2023-03-13T07:06:02",38.32,38.327,15.52,0.36,"ML",1.3,"Battalgazi (Malatya)",562248
"2023-03-13T07:04:53",38.238,38.031,14.41,0.44,"ML",2.1,"Çelikhan (Adıyaman)",562247
"2023-03-13T07:03:41",38.239,38.05,12.94,0.4,"ML",2.9,"Çat Barajı - [01.73 km] Çelikhan (Adıyaman)",562245
"2023-03-13T07:03:02",29.559,35.753,14.49,0.42,"ML",1.7,"Akdeniz - [49.18 km] Kaş (Antalya)",562253
"2023-03-13T06:56:25",38.665,38.191,11.79,0.46,"ML",2.1,"Pütürge (Malatya)",562237
"2023-03-13T06:55:25",37.059,37.411,7.21,0.18,"ML",1.4,"Dulkadiroğlu (Kahramanmaraş)",562240
"2023-03-13T06:52:22",37.554,38.058,7.01,0.45,"ML",2.1,"Elbistan (Kahramanmaraş)",562241
"2023-03-13T06:50:55",37.21,37.48,9.72,0.19,"ML",2,"Pazarcık (Kahramanmaraş)",562239
"2023-03-13T06:45:18",36.343,37.887,10.46,0.63,"ML",3.2,"Göksun (Kahramanmaraş)",562238
"2023-03-13T06:43:07",37.662,37.814,7,0.9,"ML",1.4,"Gölbaşı (Adıyaman)",562293
"2023-03-13T06:39:47",37.35,38.332,7,0.83,"ML",2,"Elbistan (Kahramanmaraş)",562291
"2023-03-13T06:34:23",37.649,38.056,7,0.77,"ML",2.1,"Doğanşehir (Malatya)",562280
"2023-03-13T06:33:02",38.203,37.967,7,0.5,"ML",1.6,"Merkez (Adıyaman)",562277
"2023-03-13T06:29:33",38.293,38.238,7,0.76,"ML",2.1,"Yeşilyurt (Malatya)",562274
"2023-03-13T06:17:45",38.686,38.187,7,0.44,"ML",3.7,"Pütürge (Malatya)",562229
"2023-03-13T06:11:59",37.203,37.399,12.65,0.4,"ML",3.2,"Pazarcık (Kahramanmaraş)",562228
"2023-03-13T06:10:15",37.776,38.235,7,0.62,"ML",2.1,"Doğanşehir (Malatya)",562269
"2023-03-13T06:08:00",37.105,37.509,10.17,0.17,"ML",1.5,"Dulkadiroğlu (Kahramanmaraş)",562264
"2023-03-13T05:58:41",36.084,36.239,9.6,0.48,"ML",2.5,"Antakya (Hatay)",562233
"2023-03-13T05:57:17",36.321,37.91,7,0.75,"ML",2,"Göksun (Kahramanmaraş)",562235
"2023-03-13T05:51:44",37.353,38.176,7,0.88,"ML",1.5,"Elbistan (Kahramanmaraş)",562231
"2023-03-13T05:48:47",36.937,37.337,7,0.16,"ML",1,"Türkoğlu (Kahramanmaraş)",562232
"2023-03-13T05:47:28",37.251,38.17,6.97,0.7,"ML",2.1,"Elbistan (Kahramanmaraş)",562230
"2023-03-13T05:43:54",27.865,40.563,7.21,0.81,"ML",1.7,"Marmara Denizi - [06.42 km] Erdek (Balıkesir)",562227
"2023-03-13T05:43:50",38.761,38.241,5.08,0.27,"ML",1.3,"Pütürge (Malatya)",562225
"2023-03-13T05:40:50",36.317,37.806,4.91,0.49,"ML",2.2,"Andırın (Kahramanmaraş)",562221
"2023-03-13T05:39:16",38.675,38.198,7,0.19,"ML",1.4,"Pütürge (Malatya)",562224
"2023-03-13T05:39:14",28.119,40.884,13.1,0.53,"ML",2.2,"Marmara Denizi - [16.33 km] Marmaraereğlisi (Tekirdağ)",562226
"2023-03-13T05:35:35",36.232,37.778,7.06,0.25,"ML",1.6,"Saimbeyli (Adana)",562222
"2023-03-13T05:34:20",36.612,37.941,7.04,0.44,"ML",2,"Onikişubat (Kahramanmaraş)",562223
"2023-03-13T05:28:20",36.152,37.901,7,0.65,"ML",1.6,"Saimbeyli (Adana)",562215
"2023-03-13T05:24:08",37.717,37.707,7.27,0.4,"ML",1.8,"Besni (Adıyaman)",562218
"2023-03-13T05:22:24",36.513,37.844,7,0.59,"ML",2.3,"Onikişubat (Kahramanmaraş)",562214
"2023-03-13T05:20:37",38.176,38.217,7,0.49,"ML",2.4,"Yeşilyurt (Malatya)",562217
"2023-03-13T05:15:54",36.644,37.857,7,0.51,"ML",1.8,"Onikişubat (Kahramanmaraş)",562216
"2023-03-13T05:14:16",36.286,37.916,6.99,0.46,"ML",2.2,"Göksun (Kahramanmaraş)",562213
"2023-03-13T05:13:51",36.818,40.497,9.19,0.2,"ML",2.8,"Merkez (Tokat)",562220
"2023-03-13T05:04:01",36.811,40.492,7.32,0.26,"ML",3.2,"Merkez (Tokat)",562219
"2023-03-13T04:57:53",37.416,38.99,10.63,0.3,"ML",1.7,"Kangal (Sivas)",562209
"2023-03-13T04:55:46",37.742,37.876,7,0.53,"ML",1.6,"Gölbaşı (Adıyaman)",562206
"2023-03-13T04:49:49",36.969,37.424,7.01,0.43,"ML",1.1,"Dulkadiroğlu (Kahramanmaraş)",562207
"2023-03-13T04:47:24",37.418,39.003,7,0.19,"ML",1.5,"Kangal (Sivas)",562208
"2023-03-13T04:45:56",35.277,38.698,5.31,0.44,"ML",2.1,"İncesu (Kayseri)",562211
"2023-03-13T04:42:48",36.627,37.856,7,0.48,"ML",2.4,"Onikişubat (Kahramanmaraş)",562205
"2023-03-13T04:41:16",39.484,38.512,7,0.39,"ML",1.8,"Hazar Gölü - [02.31 km] Maden (Elazığ)",562210
"2023-03-13T04:38:58",36.314,37.881,7,0.62,"ML",1.5,"Göksun (Kahramanmaraş)",562204
"2023-03-13T04:37:42",36.625,37.919,6.87,0.46,"ML",2,"Onikişubat (Kahramanmaraş)",562203
"2023-03-13T04:36:49",33.978,37.919,6.03,0.35,"ML",1.5,"Ereğli (Konya)",562212
"2023-03-13T04:30:03",36.078,37.72,8.07,0.1,"ML",1.7,"Sumbas (Osmaniye)",562202
"2023-03-13T04:29:15",38.158,38.234,12.58,0.34,"ML",1.4,"Yeşilyurt (Malatya)",562192
"2023-03-13T04:24:42",38.26,38.201,7.07,0.17,"ML",1.2,"Yeşilyurt (Malatya)",562191
"2023-03-13T04:21:35",38.569,38.138,7.07,0.27,"ML",1.2,"Battalgazi (Malatya)",562193
"2023-03-13T04:17:44",36.371,37.955,4.45,0.5,"ML",1.6,"Göksun (Kahramanmaraş)",562201
"2023-03-13T04:11:43",36.255,37.852,8.35,0.31,"ML",3.3,"Saimbeyli (Adana)",562196
"2023-03-13T04:06:07",37.414,39,7.03,0.24,"ML",1.9,"Kangal (Sivas)",562194
"2023-03-13T04:05:55",38.472,38.11,7,0.33,"ML",1.6,"Sincik (Adıyaman)",562195
"2023-03-13T04:05:37",30.469,40.644,7.01,0.14,"ML",1,"Erenler (Sakarya)",562200
"2023-03-13T04:05:17",36.416,37.817,7.05,0.42,"ML",1.9,"Andırın (Kahramanmaraş)",562197
"2023-03-13T04:02:48",29.454,36.804,6.51,0.17,"ML",1.1,"Seydikemer (Muğla)",562198
"2023-03-13T04:00:27",27.571,40.439,7,0.35,"ML",1.9,"Marmara Denizi - [05.12 km] Erdek (Balıkesir)",562199
"2023-03-13T03:58:05",37.902,38.082,7,0.33,"ML",1.2,"Doğanşehir (Malatya)",562190
"2023-03-13T03:57:08",36.224,36.691,7,0.34,"ML",1.3,"İskenderun (Hatay)",562189
"2023-03-13T03:51:28",38.175,38.361,7,0.56,"ML",1.8,"Yeşilyurt (Malatya)",562188
"2023-03-13T03:46:38",37.356,38.058,6.85,0.55,"ML",1.3,"Nurhak (Kahramanmaraş)",562187
"2023-03-13T03:40:54",37.007,37.493,7.93,0.49,"ML",1.5,"Dulkadiroğlu (Kahramanmaraş)",562186
"2023-03-13T03:32:17",36.28,36.429,5.24,0.29,"ML",1.4,"Kırıkhan (Hatay)",562184
"2023-03-13T03:30:03",36.566,37.653,7,0.6,"ML",1.6,"Onikişubat (Kahramanmaraş)",562185
"2023-03-13T03:29:07",36.062,36.002,7,0.43,"ML",1.6,"Yayladağı (Hatay)",562183
"2023-03-13T03:24:37",38.118,38.825,11.41,0.45,"ML",2.8,"Hekimhan (Malatya)",562182
"2023-03-13T03:22:37",36.652,37.821,7,0.47,"ML",2,"Onikişubat (Kahramanmaraş)",562181
"2023-03-13T03:16:32",37.387,38.026,8.55,0.45,"ML",2.1,"Nurhak (Kahramanmaraş)",562180
"2023-03-13T03:12:49",37.848,38.11,7.7,0.36,"ML",1.8,"Doğanşehir (Malatya)",562179
"2023-03-13T03:06:42",38.676,38.185,10.51,0.44,"ML",2.3,"Pütürge (Malatya)",562178
"2023-03-13T03:06:23",36.824,37.521,7,0.58,"ML",1.1,"Onikişubat (Kahramanmaraş)",562177
"2023-03-13T03:04:17",36.208,37.858,7.03,0.51,"ML",1.8,"Saimbeyli (Adana)",562176
"2023-03-13T03:03:02",37.006,37.282,7,0.31,"ML",1,"Pazarcık (Kahramanmaraş)",562175
"2023-03-13T02:59:06",37.842,38.093,7,0.43,"ML",1.9,"Doğanşehir (Malatya)",562169
"2023-03-13T02:58:18",36.166,36.703,5.91,0.32,"ML",1.7,"Akdeniz - İskenderun Körfezi - [05.52 km] İskenderun (Hatay)",562173
"2023-03-13T02:57:09",30.962,37.224,28.51,0.82,"ML",1.6,"Serik (Antalya)",562174
"2023-03-13T02:55:41",38.682,38.19,7,0.17,"ML",1,"Pütürge (Malatya)",562168
"2023-03-13T02:51:29",38.682,38.189,7.03,0.49,"ML",1.5,"Pütürge (Malatya)",562167
"2023-03-13T02:51:04",38.669,38.189,7,0.25,"ML",1.3,"Pütürge (Malatya)",562166
"2023-03-13T02:48:22",38.694,38.197,10.84,0.31,"ML",1.3,"Pütürge (Malatya)",562165
"2023-03-13T02:43:47",37.162,37.458,7,0.3,"ML",1.1,"Dulkadiroğlu (Kahramanmaraş)",562172
"2023-03-13T02:38:52",36.871,37.353,5.73,0.18,"ML",0.9,"Türkoğlu (Kahramanmaraş)",562171
"2023-03-13T02:37:12",38.691,38.191,7.45,0.31,"ML",2.1,"Pütürge (Malatya)",562164
"2023-03-13T02:34:01",36.967,37.302,8.2,0.33,"ML",1.5,"Türkoğlu (Kahramanmaraş)",562170
"2023-03-13T02:27:19",38.681,38.208,8.04,0.29,"ML",3.1,"Pütürge (Malatya)",562159
"2023-03-13T02:23:44",38.657,38.174,10.49,0.15,"ML",3.5,"Pütürge (Malatya)",562259
"2023-03-13T02:23:14",36.505,36.828,11.21,0.43,"MW",4.4,"Hassa (Hatay)",562151
"2023-03-13T02:13:51",38.673,38.186,8.08,0.29,"MW",4.5,"Pütürge (Malatya)",562148
